ut_ms,subsystem
1279011335000,"AAAAF09C1"
1279011351000,"AAAAF56A1"
1279011356000,"AAAAF84A1"
1279011360000,"AAAAF18D1"
1279011365000,"AAAAF20E1"
1279011370000,"AAAAF20E1"
1279011375000,"AAAAF20E1"
1279011380000,"AAAAF93A1"
1279011410000,"AAAAF20D1"
1279011415000,"AAAAF59A1"
1279011417000,"AAAAF18A1"
1279011422000,"AAAAF20B1"
1279011427000,"AAAAF20C1"
1279011432000,"AAAAF20C1"
1279011438000,"AAAAF20C1"
1279011443000,"AAAAF57A1"
1279011445000,"AAAAF23I1"
1279011446000,"AAAAF23G1"
1279011448000,"AAAAF23H1"
1279011450000,"AAAAF18E1"
1279011452000,"AAAAF23A2"
1279011474000,"AAAAF26B1"
1279011475000,"AAAAF24A1"
1279011476000,"AAAAF23G1"
1279011481000,"AAAAF60A1"
1279014042000,"ATTTF301E"
1279014162000,"APSF01A2"
1279014282000,"APSF02A1"
1279014287000,"APSF89A1"
1279014292000,"APSF40A1"
1279014297000,"APSF31A1"
1279014462000,"APSF23B1"
1279014467000,"APSF33A1"
1279014472000,"APSF28A1"
1279014477000,"APSF28A1"
1279014482000,"APSF28A1"
1279014487000,"APSF28A1"
1279014492000,"APSF28A1"
1279014497000,"APSF28A1"
1279014502000,"APSF28A1"
1279014507000,"APSF28A1"
1279014512000,"APSF30C2"
1279014517000,"APSF30B2"
1279014522000,"APSF30A1"
1279014527000,"APSF38A1"
1279014532000,"APSF38A1"
1279014537000,"APSF38A1"
1279014542000,"APSF38A1"
1279014547000,"APSF13A3"
1279014577000,"APSF82A1"
1279014642000,"ATTTF310A"
1279015362000,"APSF12H1"
1279015387000,"APSF32A1"
1279015397000,"APSF50A2"
1279015542000,"AMMMF01A0"
1279015602000,"AMMMF12A0"
1279015607000,"AMMMF11A0"
1279015612000,"AMMMF10A0"
1279015617000,"AMMMF10A0"
1279015622000,"AMMMF24A0"
1279015627000,"AMMMF23A0"
1279015777000,"AMMMF18A0"
1279015782000,"AMMMF19A0"
1279016686000,"MOCS.0000004178"
1279017162000,"MPER.0000008356"
1279017285000,"MOCE.0000004178"
1279018482000,"AMMMF06A0"
1279018492000,"ATTTF310B"
1279018512000,"AMMMF05A0"
1279019022000,"APSF03A3"
1279019142000,"APSF14A2"
1279019202000,"APSF06A2"
1279019217000,"ATTTF301F"
1279019762000,"AXXX305B"
1279020302000,"ASEQ4200"
1279021953000,"AAAAF60A1"
1279021958000,"AAAAF23G1"
1279021963000,"AAAAF57A1"
1279021968000,"AAAAF20C1"
1279025899000,"AXXX301B"
1279029755000,"MAPO.0000008357"
1279033377000,"AAAAF20C1"
1279033382000,"AAAAF57A1"
1279033387000,"AAAAF23G1"
1279033392000,"AAAAF60A1"
1279038624000,"ATTTF301E"
1279038744000,"APSF01A2"
1279038864000,"APSF02A1"
1279038869000,"APSF89A1"
1279038874000,"APSF40A1"
1279038879000,"APSF31A1"
1279039044000,"APSF23B1"
1279039049000,"APSF33A1"
1279039054000,"APSF28A1"
1279039059000,"APSF28A1"
1279039064000,"APSF28A1"
1279039069000,"APSF28A1"
1279039074000,"APSF28A1"
1279039079000,"APSF28A1"
1279039084000,"APSF28A1"
1279039089000,"APSF28A1"
1279039094000,"APSF30C2"
1279039099000,"APSF30B2"
1279039104000,"APSF30A1"
1279039109000,"APSF38A1"
1279039114000,"APSF38A1"
1279039119000,"APSF38A1"
1279039124000,"APSF38A1"
1279039129000,"APSF13A3"
1279039159000,"APSF82A1"
1279039824000,"ATTTF310A"
1279039944000,"APSF12H1"
1279039969000,"APSF32A1"
1279039979000,"APSF50A2"
1279040544000,"AMMMF04A0"
1279040724000,"AMMMF01A0"
1279040784000,"AMMMF12A0"
1279040789000,"AMMMF11A0"
1279040794000,"AMMMF10A0"
1279040799000,"AMMMF10A0"
1279040804000,"AMMMF24A0"
1279040809000,"AMMMF23A0"
1279040959000,"AMMMF18A0"
1279040964000,"AMMMF19A0"
1279041872000,"MOCS.0000004179"
1279042344000,"MPER.0000008357"
1279042462000,"MOCE.0000004179"
1279043604000,"APSF03A3"
1279043664000,"AMMMF06A0"
1279043674000,"ATTTF310B"
1279043694000,"AMMMF05A0"
1279043724000,"APSF14A2"
1279043784000,"APSF06A2"
1279043799000,"ATTTF301F"
1279044264000,"ASSSF01A0"
1279044324000,"ASSSF53A0"
1279046724000,"ASSSF06A0"
1279046901000,"ATMB228K"
1279047056000,"AXXX305B"
1279047134000,"AAAAF60A1"
1279047139000,"AAAAF23G1"
1279047144000,"AAAAF57A1"
1279047149000,"AAAAF20C1"
1279048740000,"ATTTF321A"
1279048955000,"ASXX307A"
1279048970000,"ASXX382C"
1279054582000,"ASXX303A"
1279054934000,"MAPO.0000008358"
1279055958000,"AXXX301B"
1279056201000,"ATMB091K"
1279057080000,"ASSSF01A0"
1279057140000,"ASSSF53A0"
1279058325000,"AOOOF01D0"
1279058537000,"AAAAF20C1"
1279058542000,"AAAAF57A1"
1279058547000,"AAAAF23G1"
1279058552000,"AAAAF60A1"
1279058630000,"ATTTF321D"
1279058640000,"AOOOF15A0"
1279058680000,"AOOOF02A1"
1279059540000,"ASSSF06A0"
1279059872000,"AXXX305B"
1279066200000,"ATTTF301E"
1279066320000,"APSF01A2"
1279066440000,"APSF02A1"
1279066445000,"APSF89A1"
1279066450000,"APSF40A1"
1279066455000,"ASEQ4200"
1279066563000,"AXXX301B"
1279066620000,"APSF23B1"
1279066625000,"APSF33A1"
1279066630000,"APSF28A1"
1279066635000,"APSF28A1"
1279066640000,"APSF28A1"
1279066645000,"APSF28A1"
1279066650000,"APSF28A1"
1279066655000,"APSF28A1"
1279066660000,"APSF28A1"
1279066665000,"APSF28A1"
1279066670000,"APSF30C2"
1279066675000,"APSF30B2"
1279066680000,"APSF30A1"
1279066685000,"APSF38A1"
1279066690000,"APSF38A1"
1279066695000,"APSF38A1"
1279066700000,"APSF38A1"
1279066705000,"APSF13A3"
1279066735000,"APSF82A1"
1279067054000,"MOCS.0000004180"
1279067281000,"AOOOF03A1"
1279067311000,"AOOOF04A0"
1279067335000,"AOOOF63A0"
1279067460000,"ASSSF01A0"
1279067520000,"ASSSF56A0"
1279067545000,"APSF32A1"
1279067555000,"APSF50A2"
1279067632000,"MOCE.0000004180"
1279067880000,"AOOOF68A0"
1279067887000,"AOOOF64A0"
1279068360000,"AOOOF68A0"
1279068367000,"AOOOF64A0"
1279068715000,"AOOOF66A0"
1279069320000,"AOOOF68A0"
1279069327000,"AOOOF64A0"
1279069920000,"ASSSF06A0"
1279071180000,"APSF03A3"
1279071240000,"AOOOF62A0"
1279071270000,"AOOOF77A0"
1279071290000,"AOOOF05A0"
1279071300000,"APSF14A2"
1279071360000,"APSF06A2"
1279071375000,"ATTTF301F"
1279072310000,"AAAAF60A1"
1279072315000,"AAAAF23G1"
1279072320000,"AAAAF57A1"
1279072325000,"AAAAF20C1"
1279072336000,"AXXX305B"
1279072876000,"ASEQ4200"
1279073913000,"ATTTF321A"
1279078081000,"ASXX307A"
1279078096000,"ASXX382C"
1279080109000,"MAPO.0000008359"
1279083498000,"AOOOF01D0"
1279083694000,"AAAAF20C1"
1279083699000,"AAAAF57A1"
1279083704000,"AAAAF23G1"
1279083709000,"AAAAF60A1"
1279083803000,"ATTTF321D"
1279083813000,"AOOOF15A0"
1279083853000,"AOOOF02A1"
1279087862000,"ASXX303A"
1279088826000,"AXXX301B"
1279090113000,"ASSSF01A0"
1279090173000,"ATTTF310A"
1279090893000,"AMMMF04A0"
1279091073000,"AMMMF01A0"
1279091133000,"AMMMF12A0"
1279091138000,"AMMMF11A0"
1279091143000,"AMMMF10A0"
1279091148000,"AMMMF10A0"
1279091153000,"AMMMF24A0"
1279091158000,"AMMMF23A0"
1279091308000,"AMMMF18A0"
1279091313000,"AMMMF19A0"
1279091613000,"ASSSF06A0"
1279092231000,"MOCS.0000004181"
1279092454000,"AOOOF03A1"
1279092484000,"AOOOF04A0"
1279092508000,"AOOOF63A0"
1279092633000,"ASSSF01A0"
1279092693000,"ASSSF56A0"
1279092802000,"MOCE.0000004181"
1279093053000,"AOOOF68A0"
1279093060000,"AOOOF64A0"
1279093533000,"AOOOF68A0"
1279093540000,"AOOOF64A0"
1279093888000,"AOOOF66A0"
1279094013000,"AMMMF06A0"
1279094023000,"ATTTF310B"
1279094043000,"AMMMF05A0"
1279094493000,"AOOOF68A0"
1279094500000,"AOOOF64A0"
1279095093000,"ASSSF06A0"
1279096413000,"AOOOF62A0"
1279096443000,"AOOOF77A0"
1279096463000,"AOOOF05A0"
1279096533000,"AOOOF06A0"
1279097483000,"AAAAF60A1"
1279097488000,"AAAAF23G1"
1279097493000,"AAAAF57A1"
1279097498000,"AAAAF20C1"
1279097510000,"AXXX305B"
1279098644000,"ASXX307A"
1279098659000,"ASXX382C"
1279099087000,"ATTTF321A"
1279105282000,"MAPO.0000008360"
1279108672000,"AOOOF01D0"
1279108853000,"AAAAF20C1"
1279108858000,"AAAAF57A1"
1279108863000,"AAAAF23I1"
1279108866000,"AAAAF23G1"
1279108871000,"AAAAF60A1"
1279108977000,"ATTTF321D"
1279108987000,"AOOOF15A0"
1279109027000,"AOOOF02A1"
1279110969000,"AAAAF85A1"
1279110989000,"AAAAF83B1"
1279110999000,"AAAAF02A1"
1279111059000,"AAAAF56A1"
1279111061000,"AAAAF84A1"
1279111066000,"AAAAF56A1"
1279111079000,"AAAAF56A1"
1279111093000,"AAAAF56A1"
1279111106000,"AAAAF56A1"
1279111120000,"AAAAF56A1"
1279111134000,"AAAAF56A1"
1279111147000,"AAAAF56A1"
1279111161000,"AAAAF56A1"
1279111174000,"AAAAF56A1"
1279111188000,"AAAAF56A1"
1279111191000,"AAAAF56A1"
1279111205000,"AAAAF56A1"
1279111218000,"AAAAF56A1"
1279111231000,"AAAAF56A1"
1279111244000,"AAAAF56A1"
1279111294000,"AAAAF85A1"
1279111334000,"AAAAF02A1"
1279111394000,"AAAAF56A1"
1279111396000,"AAAAF84A1"
1279111401000,"AAAAF56A1"
1279111414000,"AAAAF56A1"
1279111428000,"AAAAF56A1"
1279111441000,"AAAAF56A1"
1279111455000,"AAAAF56A1"
1279111469000,"AAAAF56A1"
1279111482000,"AAAAF56A1"
1279111496000,"AAAAF56A1"
1279111509000,"AAAAF56A1"
1279111523000,"AAAAF56A1"
1279111526000,"AAAAF56A1"
1279111540000,"AAAAF56A1"
1279111553000,"AAAAF56A1"
1279111566000,"AAAAF56A1"
1279111579000,"AAAAF56A1"
1279111629000,"AAAAF85A1"
1279111669000,"AAAAF02A1"
1279111729000,"AAAAF56A1"
1279111731000,"AAAAF84A1"
1279111761000,"AAAAF85A1"
1279111821000,"AAAAF03A1"
1279111826000,"AAAAF83A1"
1279111831000,"AAAAF56A1"
1279111836000,"AAAAF84A1"
1279112416000,"AXXX301B"
1279115347000,"ATTTF310A"
1279116067000,"AMMMF04A0"
1279116247000,"AMMMF01A0"
1279116307000,"AMMMF10A0"
1279116312000,"AMMMF10A0"
1279116482000,"AMMMF18A0"
1279116487000,"AMMMF19A0"
1279117411000,"MOCS.0000004182"
1279117628000,"AOOOF03A1"
1279117658000,"AOOOF04A0"
1279117682000,"AOOOF63A0"
1279117867000,"MPER.0000008360"
1279117971000,"MOCE.0000004182"
1279118227000,"AOOOF68A0"
1279118234000,"AOOOF64A0"
1279118707000,"AOOOF68A0"
1279118714000,"AOOOF64A0"
1279119007000,"ASSSF01A0"
1279119062000,"AOOOF66A0"
1279119067000,"ASSSF56A0"
1279119187000,"AMMMF06A0"
1279119197000,"ATTTF310B"
1279119217000,"AMMMF05A0"
1279119667000,"AOOOF68A0"
1279119674000,"AOOOF64A0"
1279121467000,"ASSSF06A0"
1279121587000,"AOOOF62A0"
1279121617000,"AOOOF77A0"
1279121637000,"AOOOF05A0"
1279121707000,"AOOOF06A0"
1279122658000,"AAAAF60A1"
1279122663000,"AAAAF23G1"
1279122668000,"AAAAF57A1"
1279122673000,"AAAAF20C1"
1279126263000,"AAAAF23B2"
1279126287000,"AAAAF19E1"
1279126327000,"ATTTF310A"
1279126383000,"AAAAF20E1"
1279126388000,"AAAAF20E1"
1279126393000,"AAAAF20E1"
1279126398000,"AAAAF93A1"
1279126428000,"AAAAF19D1"
1279126442000,"AAAAF59A1"
1279126503000,"AAAAF20C1"
1279126508000,"AAAAF19A1"
1279126543000,"AAAAF85A1"
1279126553000,"AAAAF10A1"
1279126558000,"AAAAF87A1"
1279126563000,"AAAAF06A1"
1279127047000,"AMMMF04A0"
1279127227000,"AMMMF01A0"
1279127317000,"AMMMF52A0"
1279127377000,"AMMMF52D1"
1279127437000,"AMMMF52D2"
1279127497000,"AMMMF52D3"
1279127557000,"AMMMF52D4"
1279127756000,"SCMN.0000002043"
1279129717000,"AMMMF51A0"
1279130017000,"AMMMF06A0"
1279130027000,"ATTTF310B"
1279130047000,"AMMMF05A0"
1279130456000,"MAPO.0000008361"
1279137039000,"AAAAF01A3"
1279137202000,"AAAAF03A1"
1279137212000,"AAAAF09C1"
1279137228000,"AAAAF56A1"
1279137233000,"AAAAF84A1"
1279137237000,"AAAAF18D1"
1279137242000,"AAAAF20E1"
1279137247000,"AAAAF20E1"
1279137252000,"AAAAF20E1"
1279137257000,"AAAAF93A1"
1279137287000,"AAAAF20D1"
1279137292000,"AAAAF59A1"
1279137294000,"AAAAF18A1"
1279137299000,"AAAAF20B1"
1279137304000,"AAAAF20C1"
1279137309000,"AAAAF20C1"
1279137315000,"AAAAF20C1"
1279137320000,"AAAAF57A1"
1279137322000,"AAAAF23I1"
1279137323000,"AAAAF23G1"
1279137325000,"AAAAF23H1"
1279137327000,"AAAAF18E1"
1279137329000,"AAAAF23A2"
1279137351000,"AAAAF26B1"
1279137352000,"AAAAF24A1"
1279137353000,"AAAAF23G1"
1279137358000,"AAAAF60A1"
1279140519000,"ATTTF310A"
1279141239000,"AMMMF04A0"
1279141419000,"AMMMF01A0"
1279141479000,"AMMMF12A0"
1279141484000,"AMMMF11A0"
1279141489000,"AMMMF10A0"
1279141494000,"AMMMF10A0"
1279141499000,"AMMMF24A0"
1279141504000,"AMMMF23A0"
1279141654000,"AMMMF18A0"
1279141659000,"AMMMF19A0"
1279141947000,"ATTTF301A"
1279141952000,"ATTTF301I"
1279142019000,"ASSSF01A0"
1279142079000,"ASSSF56A0"
1279142588000,"MOCS.0000004183"
1279142679000,"ASSSF06A0"
1279143039000,"MPER.0000008361"
1279143138000,"MOCE.0000004183"
1279143147000,"AHHHF01A2"
1279143267000,"AHHHF02A1"
1279143317000,"AHHHF11A1"
1279143380000,"AHHHF03A2"
1279143381000,"AHHHF17C2"
1279143410000,"AHHHF04A3"
1279143445000,"AHHHF50A2"
1279143907000,"AHHHF05A2"
1279143914000,"AHHHF13A1"
1279143957000,"AHHHF06A1"
1279144077000,"ATTTF301B"
1279144082000,"ATTTF301J"
1279144359000,"AMMMF06A0"
1279144369000,"ATTTF310B"
1279144389000,"AMMMF05A0"
1279147830000,"AAAAF60A1"
1279147835000,"AAAAF23G1"
1279147840000,"AAAAF57A1"
1279147845000,"AAAAF20C1"
1279150818000,"AXXX305B"
1279153152000,"ASEQ4200"
1279153605000,"ASEQ4200"
1279155632000,"MAPO.0000008362"
1279159174000,"AAAAF20C1"
1279159179000,"AAAAF57A1"
1279159184000,"AAAAF23G1"
1279159189000,"AAAAF60A1"
1279163120000,"ATTTF321A"
1279165033000,"AXXX301B"
1279165100000,"ATTTF301E"
1279165220000,"APSF01A2"
1279165340000,"APSF02A1"
1279165345000,"APSF89A1"
1279165350000,"APSF40A1"
1279165355000,"APSF31A1"
1279165520000,"APSF23B1"
1279165525000,"APSF33A1"
1279165530000,"APSF28A1"
1279165535000,"APSF28A1"
1279165540000,"APSF28A1"
1279165545000,"APSF28A1"
1279165550000,"APSF28A1"
1279165555000,"APSF28A1"
1279165560000,"APSF28A1"
1279165565000,"APSF28A1"
1279165570000,"APSF30C2"
1279165575000,"APSF30B2"
1279165580000,"APSF30A1"
1279165585000,"APSF38A1"
1279165590000,"APSF38A1"
1279165595000,"APSF38A1"
1279165600000,"APSF38A1"
1279165605000,"APSF13A3"
1279165635000,"APSF82A1"
1279166420000,"APSF12H1"
1279166445000,"APSF32A1"
1279166455000,"APSF50A2"
1279166710000,"ATTTF321D"
1279166720000,"AOOOF15B0"
1279166760000,"AOOOF22A1"
1279166961000,"AOOOF03A1"
1279166991000,"AOOOF04A0"
1279167015000,"AOOOF23A0"
1279167125000,"ATTTF301A"
1279167130000,"ATTTF301I"
1279167775000,"MOCS.0000004184"
1279168220000,"MPER.0000008362"
1279168250000,"AOOOF77A0"
1279168270000,"AOOOF05A0"
1279168313000,"MOCE.0000004184"
1279168325000,"AHHHF01A2"
1279168340000,"AOOOF06A0"
1279168445000,"AHHHF02A1"
1279168495000,"AHHHF11A1"
1279168558000,"AHHHF03A2"
1279168559000,"AHHHF17A1"
1279168588000,"AHHHF04A3"
1279168623000,"AHHHF50A2"
1279169046000,"AHHHF05A2"
1279169053000,"AHHHF13A1"
1279169096000,"AHHHF06A1"
1279169216000,"ATTTF301B"
1279169221000,"ATTTF301J"
1279170080000,"APSF03A3"
1279170200000,"APSF14A2"
1279170260000,"APSF06A2"
1279170275000,"ATTTF301F"
1279171658000,"ASSSF01A0"
1279171718000,"ASSSF53A0"
1279172498000,"ASSSF06A0"
1279173010000,"AAAAF60A1"
1279173015000,"AAAAF23G1"
1279173020000,"AAAAF57A1"
1279173025000,"AAAAF20C1"
1279173415000,"AXXX305B"
1279180811000,"MAPO.0000008363"
1279183393000,"AXXX301B"
1279184335000,"AAAAF20C1"
1279184340000,"AAAAF57A1"
1279184345000,"AAAAF23I1"
1279184348000,"AAAAF23G1"
1279184353000,"AAAAF60A1"
1279186498000,"AAAAF85A1"
1279186518000,"AAAAF83B1"
1279186528000,"AAAAF02A1"
1279186588000,"AAAAF56A1"
1279186590000,"AAAAF84A1"
1279186595000,"AAAAF56A1"
1279186608000,"AAAAF56A1"
1279186622000,"AAAAF56A1"
1279186635000,"AAAAF56A1"
1279186649000,"AAAAF56A1"
1279186663000,"AAAAF56A1"
1279186676000,"AAAAF56A1"
1279186690000,"AAAAF56A1"
1279186703000,"AAAAF56A1"
1279186717000,"AAAAF56A1"
1279186720000,"AAAAF56A1"
1279186734000,"AAAAF56A1"
1279186747000,"AAAAF56A1"
1279186760000,"AAAAF56A1"
1279186773000,"AAAAF56A1"
1279186823000,"AAAAF85A1"
1279186863000,"AAAAF02A1"
1279186923000,"AAAAF56A1"
1279186925000,"AAAAF84A1"
1279186930000,"AAAAF56A1"
1279186943000,"AAAAF56A1"
1279186957000,"AAAAF56A1"
1279186970000,"AAAAF56A1"
1279186984000,"AAAAF56A1"
1279186998000,"AAAAF56A1"
1279187011000,"AAAAF56A1"
1279187025000,"AAAAF56A1"
1279187038000,"AAAAF56A1"
1279187052000,"AAAAF56A1"
1279187055000,"AAAAF56A1"
1279187069000,"AAAAF56A1"
1279187082000,"AAAAF56A1"
1279187095000,"AAAAF56A1"
1279187108000,"AAAAF56A1"
1279187158000,"AAAAF85A1"
1279187198000,"AAAAF02A1"
1279187258000,"AAAAF56A1"
1279187260000,"AAAAF84A1"
1279187290000,"AAAAF85A1"
1279187350000,"AAAAF03A1"
1279187355000,"AAAAF83A1"
1279187360000,"AAAAF56A1"
1279187365000,"AAAAF84A1"
1279190276000,"ATTTF301E"
1279190396000,"APSF01A2"
1279190516000,"APSF02A1"
1279190521000,"APSF89A1"
1279190526000,"APSF40A1"
1279190531000,"APSF31A1"
1279190696000,"APSF23B1"
1279190701000,"APSF33A1"
1279190706000,"APSF28A1"
1279190711000,"APSF28A1"
1279190716000,"APSF28A1"
1279190721000,"APSF28A1"
1279190726000,"APSF28A1"
1279190731000,"APSF28A1"
1279190736000,"APSF28A1"
1279190741000,"APSF28A1"
1279190746000,"APSF30C2"
1279190751000,"APSF30B2"
1279190756000,"APSF30A1"
1279190761000,"APSF38A1"
1279190766000,"APSF38A1"
1279190771000,"APSF38A1"
1279190776000,"APSF38A1"
1279190781000,"APSF13A3"
1279190811000,"APSF82A1"
1279191596000,"APSF12H1"
1279191621000,"APSF32A1"
1279191631000,"APSF50A2"
1279192183000,"ATTTF301A"
1279192188000,"ATTTF301I"
1279192958000,"MOCS.0000004185"
1279193383000,"AHHHF01A2"
1279193396000,"MPER.0000008363"
1279193484000,"MOCE.0000004185"
1279193503000,"AHHHF02A1"
1279193553000,"AHHHF11A1"
1279193616000,"AHHHF03A2"
1279193617000,"AHHHF17A1"
1279193618000,"AHHHF17A1"
1279193646000,"AHHHF04A3"
1279193681000,"AHHHF50A2"
1279193985000,"AHHHF05A2"
1279193992000,"AHHHF13A1"
1279194035000,"AHHHF06A1"
1279194155000,"ATTTF301B"
1279194160000,"ATTTF301J"
1279195256000,"APSF03A3"
1279195376000,"APSF14A2"
1279195436000,"APSF06A2"
1279195451000,"ATTTF301F"
1279198187000,"AAAAF60A1"
1279198192000,"AAAAF23G1"
1279198197000,"AAAAF57A1"
1279198202000,"AAAAF20C1"
1279201792000,"AAAAF23B2"
1279201816000,"AAAAF19E1"
1279201912000,"AAAAF20E1"
1279201917000,"AAAAF20E1"
1279201922000,"AAAAF20E1"
1279201927000,"AAAAF93A1"
1279201957000,"AAAAF19D1"
1279201971000,"AAAAF59A1"
1279202032000,"AAAAF20C1"
1279202037000,"AAAAF19A1"
1279202072000,"AAAAF85A1"
1279202082000,"AAAAF10A1"
1279202087000,"AAAAF87A1"
1279202092000,"AAAAF06A1"
1279203291000,"SCMN.0000002044"
1279205990000,"MAPO.0000008364"
1279212578000,"AAAAF01A3"
1279212741000,"AAAAF03A1"
1279212751000,"AAAAF09C1"
1279212767000,"AAAAF56A1"
1279212772000,"AAAAF84A1"
1279212776000,"AAAAF18D1"
1279212781000,"AAAAF20E1"
1279212786000,"AAAAF20E1"
1279212791000,"AAAAF20E1"
1279212796000,"AAAAF93A1"
1279212826000,"AAAAF20D1"
1279212831000,"AAAAF59A1"
1279212833000,"AAAAF18A1"
1279212838000,"AAAAF20B1"
1279212843000,"AAAAF20C1"
1279212848000,"AAAAF20C1"
1279212854000,"AAAAF20C1"
1279212859000,"AAAAF57A1"
1279212861000,"AAAAF23I1"
1279212862000,"AAAAF23G1"
1279212864000,"AAAAF23H1"
1279212866000,"AAAAF18E1"
1279212868000,"AAAAF23A2"
1279212890000,"AAAAF26B1"
1279212891000,"AAAAF24A1"
1279212892000,"AAAAF23G1"
1279212897000,"AAAAF60A1"
1279216058000,"ATTTF310A"
1279216778000,"AMMMF04A0"
1279216958000,"AMMMF01A0"
1279217018000,"AMMMF10A0"
1279217023000,"AMMMF10A0"
1279217193000,"AMMMF18A0"
1279217198000,"AMMMF19A0"
1279217420000,"ATTTF301A"
1279217425000,"ATTTF301I"
1279218145000,"MOCS.0000004186"
1279218578000,"MPER.0000008364"
1279218620000,"AHHHF01A2"
1279218661000,"MOCE.0000004186"
1279218740000,"AHHHF02A1"
1279218790000,"AHHHF11A1"
1279218853000,"AHHHF03A2"
1279218854000,"AHHHF17C2"
1279218883000,"AHHHF04A3"
1279218918000,"AHHHF50A2"
1279219215000,"AHHHF05A2"
1279219222000,"AHHHF13A1"
1279219265000,"AHHHF06A1"
1279219385000,"ATTTF301B"
1279219390000,"ATTTF301J"
1279219898000,"AMMMF06A0"
1279219908000,"ATTTF310B"
1279219928000,"AMMMF05A0"
1279223369000,"AAAAF60A1"
1279223374000,"AAAAF23G1"
1279223379000,"AAAAF57A1"
1279223384000,"AAAAF20C1"
1279224736000,"AXXX305B"
1279228480000,"ASEQ4200"
1279228572000,"AXXX301B"
1279231168000,"MAPO.0000008365"
1279234659000,"AAAAF20C1"
1279234664000,"AAAAF57A1"
1279234669000,"AAAAF23G1"
1279234674000,"AAAAF60A1"
1279238115000,"AXXX305B"
1279238655000,"ASEQ4200"
1279242560000,"AXXX301B"
1279242925000,"ASSSF01A0"
1279242985000,"ASSSF55A0"
1279243326000,"MOCS.0000004187"
1279243753000,"MPER.0000008365"
1279243765000,"ASSSF06A0"
1279243829000,"MOCE.0000004187"
1279244953000,"ASSSF01A0"
1279245013000,"ASSSF55A0"
1279245493000,"ASSSF06A0"
1279245801000,"AXXX305B"
1279248543000,"AAAAF60A1"
1279248548000,"AAAAF23G1"
1279248553000,"AAAAF57A1"
1279248558000,"AAAAF20C1"
1279250595000,"ASXX307A"
1279250610000,"ASXX382C"
1279256343000,"MAPO.0000008366"
1279258321000,"ASEQ4200"
1279259818000,"AAAAF20C1"
1279259823000,"AAAAF57A1"
1279259828000,"AAAAF23I1"
1279259831000,"AAAAF23G1"
1279259836000,"AAAAF60A1"
1279262028000,"AAAAF85A1"
1279262048000,"AAAAF83B1"
1279262058000,"AAAAF02A1"
1279262118000,"AAAAF56A1"
1279262120000,"AAAAF84A1"
1279262125000,"AAAAF56A1"
1279262138000,"AAAAF56A1"
1279262152000,"AAAAF56A1"
1279262165000,"AAAAF56A1"
1279262179000,"AAAAF56A1"
1279262193000,"AAAAF56A1"
1279262206000,"AAAAF56A1"
1279262220000,"AAAAF56A1"
1279262233000,"AAAAF56A1"
1279262247000,"AAAAF56A1"
1279262250000,"AAAAF56A1"
1279262264000,"AAAAF56A1"
1279262277000,"AAAAF56A1"
1279262290000,"AAAAF56A1"
1279262303000,"AAAAF56A1"
1279262348000,"ASXX303A"
1279262353000,"AAAAF85A1"
1279262393000,"AAAAF02A1"
1279262453000,"AAAAF56A1"
1279262455000,"AAAAF84A1"
1279262460000,"AAAAF56A1"
1279262473000,"AAAAF56A1"
1279262487000,"AAAAF56A1"
1279262500000,"AAAAF56A1"
1279262514000,"AAAAF56A1"
1279262528000,"AAAAF56A1"
1279262541000,"AAAAF56A1"
1279262555000,"AAAAF56A1"
1279262568000,"AAAAF56A1"
1279262582000,"AAAAF56A1"
1279262585000,"AAAAF56A1"
1279262599000,"AAAAF56A1"
1279262612000,"AAAAF56A1"
1279262625000,"AAAAF56A1"
1279262638000,"AAAAF56A1"
1279262688000,"AAAAF85A1"
1279262728000,"AAAAF02A1"
1279262788000,"AAAAF56A1"
1279262790000,"AAAAF84A1"
1279262820000,"AAAAF85A1"
1279262880000,"AAAAF03A1"
1279262885000,"AAAAF83A1"
1279262890000,"AAAAF56A1"
1279262895000,"AAAAF84A1"
1279263310000,"AXXX301B"
1279266407000,"ATTTF310A"
1279267127000,"AMMMF04A0"
1279267307000,"AMMMF01A0"
1279267367000,"AMMMF12A0"
1279267372000,"AMMMF11A0"
1279267377000,"AMMMF10A0"
1279267382000,"AMMMF10A0"
1279267387000,"AMMMF24A0"
1279267392000,"AMMMF23A0"
1279267542000,"AMMMF18A0"
1279267547000,"AMMMF19A0"
1279268504000,"MOCS.0000004188"
1279268927000,"MPER.0000008366"
1279268999000,"MOCE.0000004188"
1279270247000,"AMMMF06A0"
1279270257000,"ATTTF310B"
1279270277000,"AMMMF05A0"
1279273717000,"AAAAF60A1"
1279273722000,"AAAAF23G1"
1279273727000,"AAAAF57A1"
1279273732000,"AAAAF20C1"
1279277322000,"AAAAF23B2"
1279277346000,"AAAAF19E1"
1279277442000,"AAAAF20E1"
1279277447000,"AAAAF20E1"
1279277452000,"AAAAF20E1"
1279277457000,"AAAAF93A1"
1279277487000,"AAAAF19D1"
1279277501000,"AAAAF59A1"
1279277562000,"AAAAF20C1"
1279277567000,"AAAAF19A1"
1279277602000,"AAAAF85A1"
1279277612000,"AAAAF10A1"
1279277617000,"AAAAF87A1"
1279277622000,"AAAAF06A1"
1279278817000,"SCMN.0000002045"
1279281516000,"MAPO.0000008367"
1279288101000,"AAAAF01A3"
1279288264000,"AAAAF03A1"
1279288274000,"AAAAF09C1"
1279288290000,"AAAAF56A1"
